country,year_week,total_runners,distance,duration
Romania,2019-21,15,11.656333333333333,64.54666666666667
Ukraine,2019-21,78,10.998339552238805,59.968781094527365
Norway,2019-21,426,12.605344921608726,70.8443762781186
Belgium,2019-21,160,12.087198660714284,64.54888392857143
Armenia,2019-21,2,12.794444444444444,55.9962962962963
Bolivia,2019-21,1,13.065999999999999,69.81333333333333
Bahamas,2019-21,1,8.246666666666666,45.82222222222222
Uzbekistan,2019-21,1,11.661428571428571,69.08571428571429
Germany,2019-21,1608,12.056878225441377,66.34728761128716
Mexico,2019-21,254,9.715701044386423,55.70611401218451
Bosnia and Herzegovina,2019-21,3,8.149166666666666,53.293055555555554
Finland,2019-21,33,11.831702702702703,70.49024024024024
Russia,2019-21,272,12.267534140969163,70.38579295154186
Andorra,2019-21,1,9.0,45.1
Myanmar,2019-21,3,10.473333333333334,61.75694444444445
Namibia,2019-21,1,5.01,29.85
Tunisia,2019-21,4,11.102857142857143,61.61428571428571
Turkey,2019-21,39,12.45848,69.84866666666667
South Korea,2019-21,68,10.302820754716981,58.107154088050315
Nigeria,2019-21,10,11.92278125,75.353125
Gibraltar,2019-21,2,6.792,40.776666666666664
United Kingdom,2019-21,5396,10.307889411150281,56.52360839099969
Jamaica,2019-21,1,14.945,73.375
Botswana,2019-21,1,12.4,62.723333333333336
Ireland,2019-21,170,11.131453201970444,56.25243568691844
Saudi Arabia,2019-21,3,8.381666666666666,53.68472222222223
Serbia,2019-21,14,9.363953488372092,49.71279069767442
Kosovo,2019-21,2,8.6875,45.516666666666666
Angola,2019-21,4,14.133125,68.203125
Croatia,2019-21,16,11.704051282051282,75.04957264957265
Greece,2019-21,23,10.645474358974358,63.420512820512826
Czechia,2019-21,42,13.23867361111111,71.1306712962963
Montenegro,2019-21,2,4.618,27.436666666666667
Cyprus,2019-21,14,10.333120000000001,60.028999999999996
New Zealand,2019-21,41,11.784097014925372,63.94751243781095
Spain,2019-21,416,10.977801231310467,59.23756962767517
Bahrain,2019-21,3,8.946900000000001,54.30166666666666
Australia,2019-21,445,11.811906088082901,61.638136873920544
India,2019-21,84,10.113098859315588,65.76856780735109
Lebanon,2019-21,1,11.173333333333332,62.25833333333333
Guatemala,2019-21,47,11.64206976744186,65.26498708010335
Honduras,2019-21,5,10.372222222222222,57.665740740740745
Moldova,2019-21,5,11.173636363636364,70.59242424242424
Azerbaijan,2019-21,2,26.5425,175.37291666666667
Austria,2019-21,65,12.368827411167514,71.38062605752961
Singapore,2019-21,114,10.687477333333334,64.20768888888888
Luxembourg,2019-21,23,12.610877192982455,64.5546783625731
Thailand,2019-21,243,11.093174149659864,76.99015873015873
Morocco,2019-21,2,11.714444444444446,50.331481481481475
Guernsey,2019-21,5,10.469444444444443,60.75925925925925
Peru,2019-21,33,10.134652173913043,60.68079710144927
Kenya,2019-21,10,14.215971428571429,85.57476190476191
Canada,2019-21,945,12.36590309030903,67.58642364236424
Cayman Islands,2019-21,6,10.379999999999999,55.54333333333334
Hungary,2019-21,36,12.392557522123893,66.03215339233039
Vietnam,2019-21,6,9.600666666666665,58.31222222222222
Denmark,2019-21,236,10.434903177004538,53.8130610186586
Portugal,2019-21,69,11.607632352941176,67.60179738562091
Iceland,2019-21,48,11.719761904761905,71.36848072562358
Taiwan,2019-21,215,10.83331156462585,62.87290249433107
United Arab Emirates,2019-21,50,9.995304964539006,56.83049645390071
Netherlands,2019-21,622,10.982955708047411,60.20226658348929
Slovakia,2019-21,20,13.33132,78.01488888888889
Barbados,2019-21,2,12.264444444444443,73.18333333333334
China,2019-21,269,10.853410288582182,68.7840234211627
San Marino,2019-21,1,12.318333333333333,60.775
Zimbabwe,2019-21,1,13.928,81.73666666666666
Dominican Republic,2019-21,40,8.91725641025641,53.283618233618235
Philippines,2019-21,37,9.586416666666667,65.54600694444444
Switzerland,2019-21,251,12.000004267425322,70.3379800853485
Bulgaria,2019-21,5,9.062307692307693,52.23846153846154
Uruguay,2019-21,3,7.89875,47.67708333333333
Poland,2019-21,120,12.61759746835443,66.47974683544304
Trinidad and Tobago,2019-21,1,9.795,64.025
Senegal,2019-21,1,7.871428571428571,37.62380952380953
Malaysia,2019-21,60,9.254906250000001,62.4809375
Japan,2019-21,603,11.604744444444446,71.44156920077972
Paraguay,2019-21,4,10.3080625,52.059375
Sweden,2019-21,229,10.731302936630604,58.019551777434316
Chile,2019-21,84,11.214784090909092,63.37209595959596
Jersey,2019-21,18,10.305203389830508,53.07909604519774
El Salvador,2019-21,10,10.969761904761905,65.57896825396826
Argentina,2019-21,52,11.32185380116959,58.621052631578955
Morocco,2019-22,2,14.892857142857142,61.016666666666666
United Arab Emirates,2019-22,44,9.490440298507464,58.9929104477612
Vietnam,2019-22,9,8.461,52.99083333333333
Turkey,2019-22,37,12.902125,71.00997023809524
Germany,2019-22,1580,12.444521739130435,69.85629528985508
Hungary,2019-22,35,12.469208695652174,66.7108695652174
Bolivia,2019-22,1,10.049999999999999,55.28611111111112
Fiji,2019-22,1,10.615,68.24583333333334
Taiwan,2019-22,210,10.744385542168674,64.03694779116465
Italy,2019-22,417,11.698208583690988,65.1365808297568
Uganda,2019-22,1,42.4,323.0
Poland,2019-22,125,12.398089041095892,67.63904109589042
Netherlands,2019-22,623,11.168011194029852,61.54453772802653
El Salvador,2019-22,9,9.99625,58.02135416666667
Bosnia and Herzegovina,2019-22,3,11.499,83.69833333333334
Uzbekistan,2019-22,1,11.464833333333333,67.33055555555556
San Marino,2019-22,1,12.315,55.670833333333334
Mexico,2019-22,267,9.853766917293232,56.52905179615706
Slovenia,2019-22,21,10.334074074074074,55.98487654320988
Ivory Coast,2019-22,1,5.01,32.733333333333334
Bahamas,2019-22,1,6.716666666666666,37.13333333333333
Philippines,2019-22,40,9.145076923076923,63.14358974358974
Cape Verde,2019-22,1,5.77,33.483333333333334
Costa Rica,2019-22,109,10.72174852071006,58.04926035502959
Guernsey,2019-22,9,9.579615384615384,54.715384615384615
Laos,2019-22,1,6.14,34.28333333333333
Monaco,2019-22,1,9.216666666666667,51.26111111111111
Malta,2019-22,2,9.327142857142858,50.23095238095238
Estonia,2019-22,9,15.138424242424241,86.87727272727273
Jordan,2019-22,4,8.837272727272726,54.13787878787878
Spain,2019-22,417,11.008007594936709,58.425527426160336
Russia,2019-22,277,11.665284979423868,65.75329218106995
Angola,2019-22,4,13.318666666666667,64.63333333333334
Senegal,2019-22,1,8.105,39.28333333333333
Israel,2019-22,40,13.422939130434782,72.2231884057971
Luxembourg,2019-22,19,13.134229508196722,67.89535519125683
Jersey,2019-22,18,11.123213114754098,54.91393442622951
Czechia,2019-22,35,12.65521875,66.83697916666667
United Kingdom,2019-22,5287,10.255402340411543,55.770057852869634
Belgium,2019-22,163,13.676691176470587,75.24618347338935
Austria,2019-22,68,12.991014492753623,77.3085346215781
Gibraltar,2019-22,2,7.767142857142857,43.90714285714285
Nicaragua,2019-22,7,11.607464285714286,73.3625
Sudan,2019-22,2,11.780000000000001,63.39333333333334
Nigeria,2019-22,11,12.180000000000001,77.97972972972973
Switzerland,2019-22,249,11.991112480739599,69.65380071905496
Bermuda,2019-22,4,6.25,37.43333333333333
Armenia,2019-22,3,13.256,59.589999999999996
Zimbabwe,2019-22,1,11.698333333333332,70.26944444444445
Saudi Arabia,2019-22,2,10.127375,61.90625
Chile,2019-22,86,11.21869708029197,61.84628953771289
France,2019-22,665,12.163576111111112,68.85059259259259
Andorra,2019-22,1,15.0,69.0
Afghanistan,2019-22,2,5.96125,35.49375
Honduras,2019-22,5,9.038833333333335,48.56203703703704
Cayman Islands,2019-22,6,10.727368421052631,57.90526315789474
Romania,2019-22,18,11.759825396825397,66.48624338624339
Moldova,2019-22,5,12.023846153846154,67.3025641025641
Japan,2019-22,615,11.846057363485935,72.57043574186432
Iran,2019-22,1,7.2925,51.070833333333326
South Africa,2019-22,107,9.510168604651163,55.99694767441861
Azerbaijan,2019-22,2,15.065999999999999,95.29333333333334
United States,2019-22,10616,11.104071562491749,61.23085329249077
Panama,2019-22,25,9.603,55.79082125603865
Sweden,2019-22,231,12.451123893805308,65.37050147492624
India,2019-22,88,9.79079861111111,63.00335648148148
Brazil,2019-22,500,12.197846204620463,67.21212321232123
Guatemala,2019-22,41,9.499435185185186,54.810030864197536
Australia,2019-22,451,11.987519393939394,63.07175757575757
Finland,2019-22,35,11.9124,62.14861111111111
Tunisia,2019-22,5,10.8675,60.63020833333333
Venezuela,2019-22,26,11.223663265306124,66.07755102040817
Lebanon,2019-22,1,11.163333333333332,58.49722222222223
Ecuador,2019-22,24,10.421323529411765,60.52132352941176
Namibia,2019-22,1,7.07,71.0
Colombia,2019-22,111,10.458634674922601,60.90221878224975
Indonesia,2019-22,156,9.641439189189189,64.86388888888888
Lithuania,2019-22,15,12.007607843137256,56.59967320261438
Malaysia,2019-22,58,9.580912751677852,59.06879194630873
Suriname,2019-22,1,25.060000000000002,161.98333333333335
Belarus,2019-22,20,11.794647887323944,67.2669014084507
Ghana,2019-22,2,13.302000000000001,68.28666666666666
Faroe Islands,2019-22,7,12.293157894736842,62.388596491228064
Uruguay,2019-22,4,10.664166666666667,61.30555555555555
Argentina,2019-22,48,11.633752808988763,61.49129213483147
Brunei,2019-22,1,7.57,41.52777777777778
Paraguay,2019-22,4,11.067499999999999,54.759375
Trinidad and Tobago,2019-22,1,17.1,102.8
Cyprus,2019-22,14,9.660730769230769,53.34166666666666
Kazakhstan,2019-22,10,12.189697674418605,75.97480620155038
Bulgaria,2019-22,4,8.506923076923076,44.962820512820514
Thailand,2019-22,243,10.28666757865937,71.9124943000456
Jamaica,2019-22,1,11.2436,53.81666666666666
Dominican Republic,2019-22,45,9.27725,55.071354166666666
South Korea,2019-22,64,11.759977653631285,67.28417132216015
Denmark,2019-22,238,12.168949659863946,63.251292517006796
Botswana,2019-22,1,11.385,59.56666666666666
Myanmar,2019-22,1,8.406666666666666,65.40555555555555
Portugal,2019-22,66,11.110185714285715,65.38230158730158
Norway,2019-22,413,12.97793361285814,72.57027719543443
Iceland,2019-22,53,12.566883116883117,79.77900432900434
Croatia,2019-22,19,13.43595238095238,79.60833333333333
Montenegro,2019-22,2,7.053333333333334,43.9
Barbados,2019-22,1,15.564000000000002,88.27333333333334
Slovakia,2019-22,24,11.516123456790124,62.13024691358025
Isle of Man,2019-22,10,7.28388888888889,37.079166666666666
China,2019-22,262,11.224803896103897,70.7932251082251
New Zealand,2019-22,48,11.032758865248226,60.12801418439716
Ukraine,2019-22,78,11.67220295202952,68.06113161131611
Latvia,2019-22,12,12.57625,70.61291666666668
Kosovo,2019-22,1,6.824999999999999,34.224999999999994
Greece,2019-22,24,11.528512195121952,70.45121951219512
Canada,2019-22,924,11.797452343504247,65.48279857397505
Peru,2019-22,40,10.756008130081302,63.40691056910569
Ireland,2019-22,174,11.630224347826086,59.57785507246376
Kenya,2019-22,13,14.438756097560976,82.64593495934959
Serbia,2019-22,16,11.939127659574469,72.8808510638298
Singapore,2019-22,119,11.356477142857143,67.70223809523809
Bahrain,2019-22,2,10.663333333333334,61.76111111111111
Ukraine,2019-23,85,11.014369281045752,61.78224400871459
Belarus,2019-23,20,12.800819672131148,77.81748633879782
Angola,2019-23,4,13.51142857142857,61.35952380952381
Kuwait,2019-23,1,12.0,73.0
Jamaica,2019-23,1,17.178571428571427,77.67619047619048
Netherlands,2019-23,619,11.219935523114355,60.98026155717762
Nicaragua,2019-23,7,11.614607142857142,72.62440476190476
Saudi Arabia,2019-23,5,9.760571428571428,60.022619047619045
San Marino,2019-23,1,12.822,62.48
Spain,2019-23,409,11.668157534246575,64.00956050228311
Ghana,2019-23,2,11.934999999999999,76.08125
Uzbekistan,2019-23,1,12.461666666666666,73.83888888888889
New Zealand,2019-23,44,11.038751824817519,62.56666666666666
Singapore,2019-23,115,10.38381043956044,63.81163003663004
Jersey,2019-23,19,10.824633802816901,53.471596244131455
United Kingdom,2019-23,5318,10.538151650196989,57.908035695063404
Barbados,2019-23,2,10.604285714285714,62.09285714285714
Ecuador,2019-23,24,10.332692307692309,62.43717948717949
Belgium,2019-23,164,12.523507658643327,66.98490153172867
Russia,2019-23,268,11.969825182101978,69.43140825528963
United Arab Emirates,2019-23,47,10.297264285714286,61.20166666666667
Australia,2019-23,445,12.419162848297214,65.14959752321982
Japan,2019-23,604,11.619708193041527,70.05295548073326
Mongolia,2019-23,1,4.059,23.05
Croatia,2019-23,19,9.37953488372093,59.99031007751938
Montenegro,2019-23,2,7.296666666666667,41.77777777777778
Bahrain,2019-23,3,19.2575,133.15833333333333
Afghanistan,2019-23,2,7.9556,45.026666666666664
Cyprus,2019-23,16,10.728527272727272,59.2569696969697
Peru,2019-23,42,11.257205298013245,65.64580573951434
Thailand,2019-23,253,11.6797065948856,81.16875280394795
Lebanon,2019-23,1,15.030000000000001,81.59166666666667
Guatemala,2019-23,45,10.501706766917295,61.75864661654135
India,2019-23,83,11.890949090909091,80.62660606060605
Dominican Republic,2019-23,48,9.141207792207792,56.173484848484854
Azerbaijan,2019-23,2,10.033333333333333,82.10000000000001
Sweden,2019-23,220,10.836184419713831,61.366216216216216
Bulgaria,2019-23,4,10.024666666666667,62.79222222222222
Paraguay,2019-23,4,11.41764705882353,61.11176470588236
Argentina,2019-23,52,12.84664161849711,68.57148362235067
Malaysia,2019-23,64,9.773863905325443,64.81834319526627
Uruguay,2019-23,4,9.726363636363637,58.13484848484848
Indonesia,2019-23,188,9.986131086142322,67.91186017478152
Suriname,2019-23,1,9.96,63.0
Lithuania,2019-23,13,12.332272727272727,62.22992424242425
Faroe Islands,2019-23,6,10.698333333333332,56.98796296296296
Egypt,2019-23,1,3.64,20.28333333333333
Slovenia,2019-23,22,11.108966101694914,65.60338983050848
Kazakhstan,2019-23,11,13.326644444444444,81.74481481481482
Trinidad and Tobago,2019-23,1,11.18,66.35000000000001
Canada,2019-23,949,11.641895652173913,64.48584541062802
Kenya,2019-23,11,18.80532142857143,110.22857142857143
Iceland,2019-23,54,12.222299319727892,75.03197278911566
Portugal,2019-23,71,11.081232558139536,61.420155038759695
Poland,2019-23,127,11.254113689095128,59.999187935034804
Austria,2019-23,68,12.300268907563025,71.48340336134453
Chile,2019-23,87,11.017684563758388,60.45464205816555
Switzerland,2019-23,245,12.484206506364924,73.36892975011787
Guernsey,2019-23,11,9.203571428571427,51.56666666666666
Senegal,2019-23,1,6.552,30.619999999999997
France,2019-23,661,11.654986371379898,65.2519591141397
Zimbabwe,2019-23,1,7.13,39.916666666666664
Honduras,2019-23,6,10.432,59.45833333333333
Luxembourg,2019-23,22,11.418333333333333,60.780833333333334
Colombia,2019-23,115,10.49216923076923,60.22087179487179
Fiji,2019-23,1,10.155000000000001,57.91666666666667
Hungary,2019-23,31,14.902627272727273,95.38969696969697
Cape Verde,2019-23,1,4.28,30.016666666666666
Vietnam,2019-23,8,9.876000000000001,64.06166666666667
Morocco,2019-23,2,18.107777777777777,75.02222222222223
Taiwan,2019-23,214,10.203567785234899,62.21286353467562
Philippines,2019-23,42,10.250171171171171,69.77852852852853
Moldova,2019-23,6,9.795384615384616,57.555128205128206
Slovakia,2019-23,27,16.22737037037037,104.08744855967079
China,2019-23,278,11.314723453908986,75.55775962660444
Denmark,2019-23,240,11.266939890710383,59.71418488160291
Cayman Islands,2019-23,6,8.170904761904762,43.086507936507935
South Africa,2019-23,104,15.228056962025315,94.65664556962025
Brunei,2019-23,1,5.6594999999999995,33.425
Finland,2019-23,37,11.385154545454546,59.67606060606061
Malta,2019-23,2,8.7575,47.420833333333334
Mexico,2019-23,270,9.458618357487923,55.24847020933977
Bahamas,2019-23,1,9.66,53.025
Bosnia and Herzegovina,2019-23,3,6.8311111111111105,44.23148148148148
Sudan,2019-23,2,6.673333333333333,50.82222222222222
Bolivia,2019-23,1,9.465,51.7125
Turkey,2019-23,41,11.994700787401575,72.44540682414697
Iran,2019-23,1,3.01,18.6
Costa Rica,2019-23,116,10.584333333333333,57.910135708227315
Germany,2019-23,1573,11.932988495375593,66.23328069779681
Andorra,2019-23,1,13.01,67.00833333333333
East Timor,2019-23,1,6.58,47.21666666666667
Monaco,2019-23,2,12.5725,61.06666666666666
Nigeria,2019-23,9,14.961580645161291,95.71290322580644
Gibraltar,2019-23,2,8.824285714285713,58.15714285714285
Armenia,2019-23,2,14.697375,64.49166666666667
Israel,2019-23,42,13.44482258064516,74.61142473118281
Czechia,2019-23,36,11.961645669291338,64.68490813648295
Jordan,2019-23,4,10.021538461538462,59.80897435897436
Isle of Man,2019-23,11,9.605413043478261,49.719927536231886
Kosovo,2019-23,1,7.77,39.81666666666666
Estonia,2019-23,9,15.245666666666667,85.58030303030303
Bermuda,2019-23,3,11.446666666666667,65.94444444444444
Italy,2019-23,429,11.399054711246201,65.62853343465045
Venezuela,2019-23,29,12.217638297872341,73.18368794326241
Tunisia,2019-23,4,11.18125,71.24791666666667
Botswana,2019-23,1,27.04,146.56666666666666
Romania,2019-23,18,11.134912280701755,59.78333333333333
Ireland,2019-23,174,11.235927973199331,57.37043551088777
Panama,2019-23,26,9.598354430379747,57.34261603375527
United States,2019-23,10816,10.821149397712064,59.5299582481039
South Korea,2019-23,66,11.557666666666668,69.1984934086629
Greece,2019-23,23,10.486225000000001,60.958333333333336
El Salvador,2019-23,10,11.006829268292682,64.85650406504065
Myanmar,2019-23,3,9.206153846153846,58.928205128205136
Norway,2019-23,426,12.257376230661041,69.49589779653071
Uganda,2019-23,1,8.805,61.9
Latvia,2019-23,10,11.65891891891892,65.12747747747748
Serbia,2019-23,16,10.279583333333333,57.35868055555556
Brazil,2019-23,497,11.645584398117014,65.38253754763505
Bahrain,2019-24,3,9.361,57.986666666666665
Cyprus,2019-24,14,9.524576923076923,51.535256410256416
United Kingdom,2019-24,5197,10.484359592711682,57.138355216148625
France,2019-24,667,12.376701202060676,71.36814539210074
Montenegro,2019-24,1,6.359999999999999,34.275
Czechia,2019-24,40,11.80061038961039,61.70378787878788
Austria,2019-24,73,13.163526548672566,78.18812684365781
United States,2019-24,10693,10.914578091691281,59.941790163092335
Kenya,2019-24,11,13.937677419354838,73.4768817204301
Jordan,2019-24,4,9.460714285714285,56.635714285714286
Morocco,2019-24,2,22.075555555555557,94.77222222222223
Slovakia,2019-24,22,11.35946052631579,65.33969298245614
Germany,2019-24,1660,12.326897527994928,70.54470033100922
San Marino,2019-24,1,12.518333333333333,62.00833333333333
Bahamas,2019-24,1,9.72,55.17777777777778
Azerbaijan,2019-24,2,11.401666666666666,80.58611111111111
